Biomedical Engineering (Minor)
3,ME320,ES204
3,ME442,ES309
3,ME460,ME304|AE318
3,BIO305,BIO120 BIO121
1,BIO305L
3,BIO306,BIO305
3,BIO405,BIO215 CHM310
1,BIO405L
3,BIO440
3,CHM310,CHM210
1,CHM310L,CHM210L
3,HF312,HF201|HF210|HF300
3,HF326,HF300
3,HF440,BIO120
