Systems Engineering (Minor)
3,MA412,MA242
3,SYS301,MA242
3,SYS304,MA242
3,SYS415,SYS301 MA412
3,AE350
3,BA201
3,CEC300,EGR115|CS223
3,CIV222,CHM110
3,CIV311,PS150
3,CIV340
3,CS350,MA412|MA222
3,EE311,EGR115|CS223
3,EE401,MA345 EE300
3,EP394,AE313|EP393
3,HF315,HF300
3,HF325,HF300
3,HF412,HF300
3,ME306,ES204
3,SYS303,SYS301
